date,cat,geo,gprop,arrival,emigrant,emigrate,emigration,immigrant,immigrate,immigration,legalization,migrant,migrate,migration,passport,quota,required documents,visa,waiver
2010-06-01,0,UZ,,0,0,0,0,0,0,10,0,0,0,13,0,0,0,6,12
2010-07-01,0,UZ,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0
2010-08-01,0,UZ,,0,0,0,13,0,0,5,0,0,0,11,0,0,0,17,0
2010-09-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,0
2010-10-01,0,UZ,,0,0,0,0,0,0,4,0,0,0,10,0,0,0,10,0
2010-11-01,0,UZ,,100,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0
2010-12-01,0,UZ,,0,0,0,0,0,0,8,0,0,0,9,0,0,0,6,0
2011-01-01,0,UZ,,0,0,0,0,0,0,0,0,0,13,4,0,0,0,1,0
2011-02-01,0,UZ,,46,0,0,0,0,0,4,0,0,0,8,0,0,0,5,0
2011-03-01,0,UZ,,0,0,0,0,0,0,2,21,0,0,0,7,0,0,6,0
2011-04-01,0,UZ,,0,0,0,0,0,0,2,0,0,0,0,14,0,0,2,4
2011-05-01,0,UZ,,0,0,0,0,0,0,2,20,0,0,4,6,0,0,10,0
2011-06-01,0,UZ,,0,0,0,0,0,0,2,22,0,13,4,0,7,0,11,4
2011-07-01,0,UZ,,0,0,0,0,0,0,2,0,0,0,4,7,0,0,10,4
2011-08-01,0,UZ,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,7
2011-09-01,0,UZ,,0,0,0,0,0,0,1,18,0,0,14,6,0,0,9,3
2011-10-01,0,UZ,,0,0,0,0,0,0,3,0,0,0,0,5,2,0,8,0
2011-11-01,0,UZ,,0,0,0,0,0,0,2,0,0,0,0,4,0,0,3,2
2011-12-01,0,UZ,,21,0,0,0,0,0,1,10,0,0,10,6,1,0,6,0
2012-01-01,0,UZ,,0,0,0,4,0,0,0,0,0,0,0,3,0,0,7,0
2012-02-01,0,UZ,,0,0,0,0,1,0,1,9,0,0,4,0,0,0,5,0
2012-03-01,0,UZ,,36,0,0,2,1,0,2,0,0,0,2,3,0,0,6,3
2012-04-01,0,UZ,,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,2
2012-05-01,0,UZ,,0,0,0,0,0,0,1,9,0,0,4,3,1,0,9,3
2012-06-01,0,UZ,,0,0,0,0,0,0,2,0,0,0,2,0,0,0,5,0
2012-07-01,0,UZ,,20,0,0,0,0,0,2,0,0,0,8,0,0,0,4,0
2012-08-01,0,UZ,,19,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2
2012-09-01,0,UZ,,20,0,0,0,0,0,3,0,0,0,4,3,0,0,5,0
2012-10-01,0,UZ,,0,0,0,0,0,0,3,0,0,0,4,3,1,0,5,0
2012-11-01,0,UZ,,0,0,0,0,0,0,1,0,0,0,3,0,1,0,3,0
2012-12-01,0,UZ,,15,0,0,2,1,0,2,8,9,0,1,2,0,0,4,1
2013-01-01,0,UZ,,24,0,0,1,0,0,0,6,7,0,3,2,0,0,6,1
2013-02-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,7,0,2,0,5,2
2013-03-01,0,UZ,,0,0,0,0,0,0,1,5,7,0,2,2,1,0,3,0
2013-04-01,0,UZ,,11,0,0,0,0,0,0,0,0,0,2,3,1,0,4,1
2013-05-01,0,UZ,,22,0,0,0,0,0,1,0,0,0,10,4,0,0,4,0
2013-06-01,0,UZ,,0,0,0,1,0,0,1,0,0,0,3,5,1,0,3,0
2013-07-01,0,UZ,,55,0,0,1,0,0,1,0,0,3,6,4,1,40,5,1
2013-08-01,0,UZ,,10,0,0,0,0,0,1,0,0,0,0,4,1,0,2,0
2013-09-01,0,UZ,,0,0,0,1,0,0,1,0,6,0,0,0,0,0,2,1
2013-10-01,0,UZ,,0,0,0,0,0,0,1,5,0,0,2,4,0,0,6,2
2013-11-01,0,UZ,,19,0,0,0,0,0,3,0,6,0,4,4,0,0,5,2
2013-12-01,0,UZ,,9,0,0,2,0,0,1,0,0,0,5,2,0,0,5,1
2014-01-01,0,UZ,,8,0,0,1,0,0,0,4,0,0,4,1,0,29,4,1
2014-02-01,0,UZ,,9,0,0,1,0,0,0,0,0,0,2,4,0,0,5,0
2014-03-01,0,UZ,,8,0,0,0,0,0,2,4,0,0,3,9,0,0,4,1
2014-04-01,0,UZ,,16,0,0,0,0,0,0,4,0,0,4,8,1,0,5,1
2014-05-01,0,UZ,,0,0,0,0,0,0,0,0,0,0,3,7,1,0,5,0
2014-06-01,0,UZ,,27,0,0,0,1,0,2,0,0,0,5,3,1,33,3,1
2014-07-01,0,UZ,,25,0,0,0,0,0,2,0,5,0,4,2,0,0,3,1
2014-08-01,0,UZ,,34,0,0,1,1,0,0,0,0,0,2,6,0,0,5,2
2014-09-01,0,UZ,,9,0,0,0,0,0,1,0,0,0,3,8,0,0,3,2
2014-10-01,0,UZ,,0,0,0,0,0,0,1,4,0,0,4,3,0,31,4,1
2014-11-01,0,UZ,,0,0,0,0,0,0,1,4,0,0,1,5,0,0,3,1
2014-12-01,0,UZ,,21,0,0,0,0,0,1,0,0,0,6,1,1,0,5,1
2015-01-01,0,UZ,,32,0,0,1,0,0,1,0,0,0,1,4,0,0,4,1
2015-02-01,0,UZ,,0,0,0,0,0,0,0,3,8,0,2,2,0,0,3,1
2015-03-01,0,UZ,,27,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0
2015-04-01,0,UZ,,7,0,0,1,0,0,0,0,0,4,1,5,0,0,4,1
2015-05-01,0,UZ,,7,0,0,0,0,0,0,0,4,2,3,5,1,0,5,0
2015-06-01,0,UZ,,7,0,0,1,0,0,0,3,0,0,4,2,0,0,4,0
2015-07-01,0,UZ,,7,0,0,1,0,0,0,0,0,4,4,3,1,0,4,2
2015-08-01,0,UZ,,19,0,0,0,0,0,2,0,0,0,4,7,0,0,4,1
2015-09-01,0,UZ,,7,0,0,0,0,0,2,0,8,0,4,12,0,0,7,2
2015-10-01,0,UZ,,18,0,0,1,0,0,0,0,0,0,2,8,0,0,4,1
2015-11-01,0,UZ,,24,0,0,0,0,0,1,0,4,2,24,9,0,22,4,1
2015-12-01,0,UZ,,28,0,0,0,0,0,1,0,3,0,21,12,0,21,3,3
2016-01-01,0,UZ,,10,0,0,0,0,0,1,0,0,1,10,7,0,18,5,1
2016-02-01,0,UZ,,0,0,0,0,0,0,1,0,0,1,4,4,0,0,1,0
2016-03-01,0,UZ,,10,0,0,0,0,0,2,0,3,0,5,3,0,0,5,1
2016-04-01,0,UZ,,10,0,0,0,0,0,0,2,3,1,12,4,0,18,3,0
2016-05-01,0,UZ,,0,0,0,0,0,0,0,0,0,1,12,4,0,0,5,0
2016-06-01,0,UZ,,16,0,0,1,0,0,0,0,3,0,10,6,1,39,6,2
2016-07-01,0,UZ,,23,0,0,0,0,0,1,0,3,0,3,7,0,82,4,1
2016-08-01,0,UZ,,31,0,0,0,0,0,0,0,3,0,2,4,0,0,4,0
2016-09-01,0,UZ,,15,0,0,1,0,0,0,8,3,0,1,4,1,0,4,0
2016-10-01,0,UZ,,10,0,0,0,0,0,0,7,3,0,9,3,0,0,5,0
2016-11-01,0,UZ,,39,0,0,0,0,0,1,0,3,1,4,4,0,0,3,1
2016-12-01,0,UZ,,8,0,0,0,0,0,0,0,0,0,4,5,1,0,4,0
2017-01-01,0,UZ,,65,0,0,0,0,0,0,0,2,0,4,5,0,0,4,1
2017-02-01,0,UZ,,53,0,0,0,0,0,0,0,0,0,6,3,0,16,5,1
2017-03-01,0,UZ,,17,0,0,0,1,0,1,2,6,0,25,8,0,0,4,1
2017-04-01,0,UZ,,17,0,0,0,0,0,0,0,5,0,20,2,0,16,6,0
2017-05-01,0,UZ,,17,0,0,0,0,0,0,0,3,1,6,3,0,32,5,2
2017-06-01,0,UZ,,10,0,0,0,0,0,0,2,5,0,7,6,1,100,4,0
2017-07-01,0,UZ,,18,0,0,0,0,0,0,0,0,0,3,2,1,67,6,1
2017-08-01,0,UZ,,8,0,0,0,0,0,1,2,0,1,8,4,0,0,5,0
2017-09-01,0,UZ,,9,0,0,0,0,0,1,0,0,0,5,2,0,0,5,0
2017-10-01,0,UZ,,24,0,0,0,0,0,0,0,0,0,5,2,0,0,3,1
2017-11-01,0,UZ,,5,0,0,0,0,0,0,2,6,0,12,5,0,0,2,1
2017-12-01,0,UZ,,24,100,0,0,2,0,0,0,3,0,5,3,0,0,6,0
2018-01-01,0,UZ,,22,38,0,0,1,0,0,2,0,0,9,7,0,47,5,1
2018-02-01,0,UZ,,13,13,0,0,0,0,0,0,3,0,10,1,1,32,5,2
2018-03-01,0,UZ,,16,0,0,0,1,0,1,0,2,3,14,6,0,0,5,0
2018-04-01,0,UZ,,16,0,0,0,0,0,0,0,4,0,14,7,0,0,4,0
2018-05-01,0,UZ,,11,0,0,0,0,0,0,0,4,0,16,9,0,13,5,1
2018-06-01,0,UZ,,20,0,0,0,0,0,0,0,0,1,9,7,2,85,5,0
2018-07-01,0,UZ,,9,0,0,0,0,0,0,2,0,0,8,8,1,91,7,2
2018-08-01,0,UZ,,21,0,0,0,0,0,0,1,2,0,9,6,0,11,4,2
2018-09-01,0,UZ,,6,0,0,0,0,0,0,0,0,0,17,1,0,11,6,0
2018-10-01,0,UZ,,16,0,0,1,0,0,0,4,2,1,11,7,0,38,4,0
2018-11-01,0,UZ,,8,0,0,0,0,0,0,1,0,0,10,5,0,9,6,1
2018-12-01,0,UZ,,17,0,0,0,0,0,0,5,2,0,9,7,0,27,3,0
2019-01-01,0,UZ,,28,0,0,0,0,0,0,1,1,0,8,9,0,44,4,1
2019-02-01,0,UZ,,21,0,0,1,0,0,0,0,2,0,9,8,0,9,5,0
2019-03-01,0,UZ,,10,0,0,0,0,0,0,2,0,0,8,5,0,9,3,1
2019-04-01,0,UZ,,17,7,0,0,0,0,0,0,3,0,5,6,0,9,6,1
2019-05-01,0,UZ,,14,7,0,0,0,0,0,1,2,1,4,6,1,26,5,1
2019-06-01,0,UZ,,30,0,0,0,0,0,0,1,3,0,5,4,3,54,4,1
2019-07-01,0,UZ,,14,7,0,0,0,0,0,2,3,0,5,8,2,51,5,0
2019-08-01,0,UZ,,22,0,0,0,0,0,0,1,5,0,6,5,1,25,5,0
2019-09-01,0,UZ,,27,0,0,0,0,0,0,0,4,0,4,5,0,26,4,0
2019-10-01,0,UZ,,19,0,0,0,0,0,0,0,4,0,3,9,0,48,5,1
2019-11-01,0,UZ,,26,0,0,0,0,0,0,4,0,0,2,9,0,16,5,1
2019-12-01,0,UZ,,16,0,0,0,0,0,0,1,1,0,2,4,0,15,3,0
2020-01-01,0,UZ,,21,5,0,0,0,0,0,4,1,0,3,7,0,13,5,1
2020-02-01,0,UZ,,16,0,0,0,0,0,0,1,5,1,3,9,0,35,5,1
2020-03-01,0,UZ,,15,0,0,0,0,0,0,0,1,1,1,4,0,0,2,0
2020-04-01,0,UZ,,10,0,0,0,0,0,0,0,1,0,1,2,0,0,2,1
2020-05-01,0,UZ,,7,0,0,0,0,0,0,0,2,1,0,4,0,12,3,1
2020-06-01,0,UZ,,4,6,0,0,0,0,0,0,1,1,3,5,2,42,3,0
2020-07-01,0,UZ,,11,0,0,0,0,0,1,1,3,1,3,8,3,26,2,1
2020-08-01,0,UZ,,11,0,0,0,0,0,0,1,0,0,2,6,0,27,3,0
2020-09-01,0,UZ,,8,0,0,0,0,0,0,0,2,0,2,4,2,19,2,0
2020-10-01,0,UZ,,15,5,0,0,0,0,0,1,2,0,2,7,1,6,3,1
2020-11-01,0,UZ,,21,5,0,1,0,0,0,0,3,0,2,4,0,0,3,1
2020-12-01,0,UZ,,14,5,0,0,0,0,0,2,4,0,2,8,0,29,3,0
2021-01-01,0,UZ,,13,0,0,0,0,0,0,0,3,0,4,10,0,20,2,1
2004-01-01,0,VN,,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
2004-02-01,0,VN,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
2004-03-01,0,VN,,12,0,0,0,0,0,0,0,0,100,0,0,0,0,56,0
2004-04-01,0,VN,,13,0,0,0,100,0,100,0,100,0,0,81,60,0,40,0
2004-05-01,0,VN,,4,0,0,0,0,0,30,0,0,0,0,0,54,0,18,0
2004-06-01,0,VN,,4,0,0,0,0,0,0,0,0,0,100,70,0,0,87,0
2004-07-01,0,VN,,10,0,0,0,0,0,26,0,0,0,0,0,0,0,64,0
2004-08-01,0,VN,,15,0,0,0,0,0,44,0,0,0,0,54,0,0,40,0
2004-09-01,0,VN,,3,0,0,0,0,0,0,0,0,0,0,0,82,0,55,0
2004-10-01,0,VN,,5,0,0,0,32,0,0,0,0,0,0,0,38,0,88,0
2004-11-01,0,VN,,8,0,0,0,30,0,0,0,0,0,0,0,36,0,0,0
2004-12-01,0,VN,,11,0,0,0,0,0,54,0,0,0,0,44,65,0,87,0
2005-01-01,0,VN,,12,0,0,0,0,0,54,0,0,0,63,44,0,0,66,0
2005-02-01,0,VN,,15,0,0,0,35,0,23,0,0,0,79,56,0,0,28,0
2005-03-01,0,VN,,7,0,0,0,0,0,28,0,0,0,48,33,25,0,66,0
2005-04-01,0,VN,,4,0,0,0,50,0,33,0,0,0,0,0,30,0,30,0
2005-05-01,0,VN,,8,0,0,0,0,67,30,0,0,0,0,0,0,0,27,0
2005-06-01,0,VN,,11,0,0,0,0,0,29,0,0,0,0,35,0,0,43,0
2005-07-01,0,VN,,10,0,0,0,20,61,28,0,0,29,0,0,24,0,57,0
2005-08-01,0,VN,,9,0,0,0,0,0,36,0,36,0,42,58,0,0,65,21
2005-09-01,0,VN,,10,0,0,0,0,55,37,0,74,0,0,59,22,0,37,0
2005-10-01,0,VN,,12,0,0,0,0,0,0,0,0,0,39,83,0,0,34,0
2005-11-01,0,VN,,13,0,0,0,17,100,22,0,33,0,38,0,0,0,40,0
2005-12-01,0,VN,,18,0,0,0,0,45,10,0,0,0,0,0,18,0,48,0
2006-01-01,0,VN,,24,0,100,100,0,0,22,0,0,24,38,54,40,0,60,0
2006-02-01,0,VN,,19,0,88,88,0,0,20,0,88,21,34,24,18,0,59,0
2006-03-01,0,VN,,16,0,0,0,0,0,15,0,23,0,0,36,55,0,83,0
2006-04-01,0,VN,,14,0,67,0,0,0,7,100,44,16,26,54,40,100,71,0
2006-05-01,0,VN,,18,0,0,0,0,31,21,0,0,0,0,34,12,0,49,0
2006-06-01,0,VN,,21,0,0,0,11,0,14,0,0,0,24,34,51,0,54,0
2006-07-01,0,VN,,20,0,0,60,0,30,14,0,0,0,46,49,24,0,48,0
2006-08-01,0,VN,,15,0,0,0,9,0,6,0,18,0,0,101,0,0,96,0
2006-09-01,0,VN,,15,0,53,0,0,0,18,0,0,0,20,14,0,0,58,10
2006-10-01,0,VN,,17,0,0,0,0,23,15,0,31,0,0,49,9,0,31,0
2006-11-01,0,VN,,19,0,86,86,7,44,5,0,29,21,33,70,9,0,47,0
2006-12-01,0,VN,,21,0,0,0,14,21,14,61,0,0,31,33,0,0,55,0
2007-01-01,0,VN,,25,0,38,38,6,0,13,0,63,18,14,20,15,0,35,0
2007-02-01,0,VN,,24,0,0,0,16,24,21,0,16,0,37,13,0,0,58,0
2007-03-01,0,VN,,18,0,91,91,8,15,13,0,41,22,58,58,6,0,41,0
2007-04-01,0,VN,,25,0,30,60,10,0,7,0,10,14,24,50,18,0,49,12
2007-05-01,0,VN,,19,0,25,25,8,13,20,0,0,6,10,61,10,0,52,5
2007-06-01,0,VN,,20,0,0,0,8,12,22,0,0,0,9,33,10,37,35,0
2007-07-01,0,VN,,17,0,0,0,10,44,17,33,22,0,17,54,9,0,54,13
2007-08-01,0,VN,,18,0,20,40,14,10,13,0,20,5,8,53,8,0,49,4
2007-09-01,0,VN,,22,0,22,0,12,0,10,0,7,0,26,48,13,0,39,0
2007-10-01,0,VN,,22,0,0,0,3,9,8,25,11,0,7,32,0,0,34,3
2007-11-01,0,VN,,22,0,0,18,15,9,12,0,18,0,7,49,4,0,38,4
2007-12-01,0,VN,,21,0,19,19,3,0,13,0,19,5,7,47,4,0,38,0
2008-01-01,0,VN,,21,0,41,41,3,10,4,31,14,15,16,66,4,31,32,0
2008-02-01,0,VN,,24,100,0,0,8,24,18,0,16,6,9,26,0,0,30,0
2008-03-01,0,VN,,24,0,34,34,6,17,10,26,17,8,13,69,3,26,40,7
2008-04-01,0,VN,,23,0,93,93,0,8,5,0,15,22,53,45,9,0,44,0
2008-05-01,0,VN,,23,0,0,0,3,23,6,0,15,7,12,66,3,0,51,6
2008-06-01,0,VN,,26,0,45,30,0,22,12,0,10,14,17,36,3,0,30,3
2008-07-01,0,VN,,20,0,0,0,4,7,4,0,9,0,10,53,8,0,44,10
2008-08-01,0,VN,,21,55,26,26,5,0,6,0,13,6,15,36,0,0,41,0
2008-09-01,0,VN,,25,0,35,35,2,12,7,0,12,8,22,66,7,17,43,0
2008-10-01,0,VN,,27,0,10,10,3,10,5,15,20,4,8,27,4,30,43,4
2008-11-01,0,VN,,26,0,23,23,0,11,8,17,23,5,18,12,7,0,29,6
2008-12-01,0,VN,,21,0,22,22,6,16,4,16,7,5,16,35,4,16,31,4
2009-01-01,0,VN,,21,0,39,39,4,0,7,19,13,9,15,27,5,0,23,2
2009-02-01,0,VN,,23,0,31,31,3,10,7,0,17,12,20,44,8,0,27,4
2009-03-01,0,VN,,19,0,26,26,4,17,6,0,20,10,13,41,3,0,26,0
2009-04-01,0,VN,,21,0,16,16,2,0,4,0,8,4,12,31,5,0,32,6
2009-05-01,0,VN,,21,0,8,8,2,8,4,11,15,4,9,48,2,0,30,4
2009-06-01,0,VN,,18,0,22,22,5,11,7,11,5,5,18,32,3,0,27,4
2009-07-01,0,VN,,16,0,20,20,2,3,2,20,11,5,11,29,4,10,25,1
2009-08-01,0,VN,,16,0,13,13,4,10,3,10,11,3,12,34,1,0,34,5
2009-09-01,0,VN,,20,0,19,19,11,16,10,10,2,5,12,37,1,0,27,5
2009-10-01,0,VN,,20,0,25,25,12,15,6,9,23,7,9,33,3,0,27,4
2009-11-01,0,VN,,22,0,18,24,9,15,6,9,12,7,9,20,4,0,28,6
2009-12-01,0,VN,,16,0,6,6,2,6,6,9,10,1,6,34,5,0,27,3
2010-01-01,0,VN,,17,0,6,6,4,0,1,9,12,1,4,38,2,0,30,4
2010-02-01,0,VN,,18,35,17,17,1,8,9,0,8,6,9,32,3,0,34,6
2010-03-01,0,VN,,19,0,24,24,2,3,3,0,12,6,14,40,10,9,31,3
2010-04-01,0,VN,,19,26,6,6,2,13,5,9,15,2,9,50,4,0,32,5
2010-05-01,0,VN,,22,27,7,7,2,3,3,0,11,5,11,34,0,0,33,4
2010-06-01,0,VN,,18,0,14,14,1,7,4,21,5,5,5,34,4,10,33,1
2010-07-01,0,VN,,14,23,11,11,1,5,3,0,5,3,6,31,2,0,26,1
2010-08-01,0,VN,,16,0,16,16,3,13,4,0,14,7,14,40,2,0,31,1
2010-09-01,0,VN,,16,0,6,6,1,3,5,17,11,1,6,36,0,0,26,1
2010-10-01,0,VN,,16,21,20,20,3,16,4,0,12,5,12,22,6,0,26,2
2010-11-01,0,VN,,18,0,15,15,2,18,5,23,9,4,10,25,7,0,30,5
2010-12-01,0,VN,,15,21,20,20,1,7,3,22,7,6,10,32,2,0,24,4
2011-01-01,0,VN,,19,0,11,11,1,3,2,13,9,4,7,25,2,3,22,2
2011-02-01,0,VN,,17,10,28,30,4,1,2,14,9,8,15,34,1,0,25,4
2011-03-01,0,VN,,21,0,20,20,3,6,3,6,9,5,9,37,2,3,26,4
2011-04-01,0,VN,,21,0,22,22,1,5,3,14,9,7,9,36,6,5,26,5
2011-05-01,0,VN,,19,0,10,10,2,8,3,10,8,4,5,31,3,5,29,2
2011-06-01,0,VN,,19,0,25,25,2,6,4,13,7,6,12,37,2,3,28,2
2011-07-01,0,VN,,16,7,10,10,1,7,4,16,5,3,7,39,2,4,29,4
2011-08-01,0,VN,,20,0,3,3,1,4,3,9,6,1,3,35,3,7,28,7
2011-09-01,0,VN,,22,6,12,12,1,8,3,2,7,3,8,41,3,2,26,6
2011-10-01,0,VN,,22,0,5,5,1,3,2,10,10,2,6,32,3,4,24,5
2011-11-01,0,VN,,22,11,22,22,1,7,2,0,13,6,9,33,1,0,23,7
2011-12-01,0,VN,,21,0,15,15,2,4,3,17,8,5,7,32,2,2,23,6
2012-01-01,0,VN,,19,6,6,6,1,4,3,11,3,2,4,26,2,2,20,2
2012-02-01,0,VN,,18,5,10,10,0,7,4,6,10,2,4,51,2,2,30,4
2012-03-01,0,VN,,19,5,14,14,1,7,3,10,13,4,8,42,3,7,24,6
2012-04-01,0,VN,,20,15,2,2,1,5,3,7,6,2,3,37,1,0,22,5
2012-05-01,0,VN,,19,5,11,9,2,6,3,13,8,3,6,33,2,0,27,5
2012-06-01,0,VN,,17,0,13,12,1,6,2,26,8,4,8,34,2,2,25,5
2012-07-01,0,VN,,15,0,10,9,1,5,3,10,6,3,4,32,1,5,25,7
2012-08-01,0,VN,,19,0,10,10,3,7,4,5,7,2,5,26,2,2,24,8
2012-09-01,0,VN,,20,0,10,10,1,4,3,11,6,3,6,25,2,4,21,7
2012-10-01,0,VN,,20,0,11,11,1,6,2,16,8,3,7,23,3,0,25,8
2012-11-01,0,VN,,22,4,5,5,1,4,3,16,8,1,5,34,2,3,27,8
2012-12-01,0,VN,,20,0,3,3,0,4,2,12,8,1,4,25,2,4,21,9
2013-01-01,0,VN,,23,4,7,7,0,4,2,14,7,2,4,24,2,1,23,7
2013-02-01,0,VN,,21,0,8,8,1,4,2,15,6,3,4,34,2,0,22,7
2013-03-01,0,VN,,23,0,17,16,1,7,3,13,7,4,9,33,2,2,26,9
2013-04-01,0,VN,,25,8,6,6,2,5,3,14,8,3,3,35,1,3,29,9
2013-05-01,0,VN,,27,0,10,10,1,8,5,11,6,3,6,36,2,3,32,12
2013-06-01,0,VN,,23,11,12,12,1,4,2,20,7,4,9,37,1,5,34,11
2013-07-01,0,VN,,20,3,8,9,1,3,3,5,8,2,5,35,1,2,32,8
2013-08-01,0,VN,,24,3,14,14,2,6,2,16,7,4,6,28,1,4,33,8
2013-09-01,0,VN,,26,7,14,14,1,7,3,20,11,4,7,32,2,6,28,8
2013-10-01,0,VN,,27,7,18,17,1,9,3,12,11,5,9,31,2,5,29,9
2013-11-01,0,VN,,26,7,13,13,1,6,3,11,10,4,8,29,3,2,26,9
2013-12-01,0,VN,,27,10,16,16,2,9,4,12,20,4,9,24,3,10,24,8
2014-01-01,0,VN,,26,10,6,6,1,9,3,17,12,3,4,23,1,0,23,9
2014-02-01,0,VN,,26,3,12,12,2,7,2,23,11,4,9,32,1,1,29,7
2014-03-01,0,VN,,27,8,19,18,1,9,4,17,12,4,9,40,3,6,32,9
2014-04-01,0,VN,,29,9,17,18,1,8,4,9,12,5,8,40,2,4,30,9
2014-05-01,0,VN,,27,8,9,9,0,10,4,14,9,2,7,37,2,3,29,8
2014-06-01,0,VN,,24,0,8,8,1,9,3,17,7,3,4,36,1,2,31,7
2014-07-01,0,VN,,34,6,10,10,1,7,2,11,6,3,5,43,1,1,34,8
2014-08-01,0,VN,,29,3,5,6,1,7,3,15,17,2,5,38,2,2,34,7
2014-09-01,0,VN,,30,6,16,15,1,11,4,17,30,5,9,60,2,2,28,9
2014-10-01,0,VN,,31,12,16,15,1,6,2,16,17,5,8,58,1,3,30,8
2014-11-01,0,VN,,31,3,12,12,0,9,4,19,10,4,6,60,2,4,24,12
2014-12-01,0,VN,,30,6,11,11,2,7,3,23,8,4,6,57,2,1,29,9
2015-01-01,0,VN,,30,6,15,14,0,11,4,8,9,4,9,54,1,3,32,9
2015-02-01,0,VN,,31,4,11,10,1,5,3,13,6,3,5,58,0,0,30,9
2015-03-01,0,VN,,32,11,18,19,1,7,4,17,10,5,11,75,2,5,41,9
2015-04-01,0,VN,,33,14,17,17,1,8,3,27,8,5,9,69,2,7,37,10
2015-05-01,0,VN,,31,14,17,17,0,8,4,15,9,6,9,69,1,2,39,11
2015-06-01,0,VN,,30,14,9,9,1,10,3,18,9,4,7,69,1,2,39,8
2015-07-01,0,VN,,28,2,6,7,1,5,3,15,8,3,3,63,1,3,37,9
2015-08-01,0,VN,,32,7,14,13,1,7,2,15,10,4,8,71,1,1,36,8
2015-09-01,0,VN,,38,51,39,40,1,11,3,21,12,10,19,54,1,8,34,11
2015-10-01,0,VN,,46,17,25,24,1,12,4,24,11,7,12,55,2,5,33,10
2015-11-01,0,VN,,45,8,17,17,1,10,3,27,11,5,10,61,1,3,34,9
2015-12-01,0,VN,,44,12,19,20,1,7,3,32,12,6,10,54,1,1,32,10
2016-01-01,0,VN,,39,16,17,17,1,7,2,13,8,5,9,47,2,5,26,9
2016-02-01,0,VN,,42,12,21,21,1,5,3,14,6,6,9,63,1,1,32,9
2016-03-01,0,VN,,43,10,25,25,5,10,4,27,9,7,13,64,1,0,37,11
2016-04-01,0,VN,,40,12,22,23,9,5,3,22,11,6,11,59,1,1,34,12
2016-05-01,0,VN,,46,12,13,12,3,9,4,15,8,4,9,69,2,1,36,11
2016-06-01,0,VN,,36,7,18,18,3,6,2,13,7,5,9,65,1,3,39,10
2016-07-01,0,VN,,35,7,19,20,2,8,5,15,7,7,11,65,0,1,42,10
2016-08-01,0,VN,,39,10,19,19,1,7,3,16,8,6,10,56,2,3,40,11
2016-09-01,0,VN,,44,28,12,12,2,10,4,19,10,4,10,68,2,6,41,12
2016-10-01,0,VN,,46,2,13,13,2,10,4,17,12,4,9,126,1,2,38,14
2016-11-01,0,VN,,47,11,20,20,2,16,4,19,12,7,11,97,2,1,43,13
2016-12-01,0,VN,,49,14,25,24,3,11,3,31,11,8,14,110,1,3,42,100
2017-01-01,0,VN,,47,14,18,18,3,11,5,12,5,5,11,75,2,2,33,49
2017-02-01,0,VN,,49,21,24,23,3,16,6,26,13,7,12,103,2,2,57,22
2017-03-01,0,VN,,50,13,18,18,3,12,5,22,12,5,15,92,2,4,52,38
2017-04-01,0,VN,,49,14,17,16,2,7,3,14,14,5,10,81,2,3,47,27
2017-05-01,0,VN,,44,7,14,14,2,13,5,13,9,5,10,93,2,1,49,24
2017-06-01,0,VN,,41,5,16,16,4,9,4,14,7,6,10,92,1,2,49,19
2017-07-01,0,VN,,46,8,12,10,4,9,4,14,6,3,8,82,0,2,48,26
2017-08-01,0,VN,,47,7,15,15,2,9,4,17,8,5,10,74,1,3,46,17
2017-09-01,0,VN,,52,5,13,12,4,11,4,28,11,5,9,71,1,6,44,24
2017-10-01,0,VN,,57,15,17,17,3,7,3,25,12,6,10,65,2,0,48,18
2017-11-01,0,VN,,55,5,16,16,3,12,4,29,10,6,11,75,3,2,50,17
2017-12-01,0,VN,,56,10,18,19,4,11,3,31,10,5,12,66,3,3,46,22
2018-01-01,0,VN,,54,20,22,24,2,10,4,18,11,7,13,81,1,3,50,24
2018-02-01,0,VN,,55,9,18,18,2,6,3,10,8,6,10,84,2,2,49,18
2018-03-01,0,VN,,60,9,22,21,5,12,5,21,9,7,12,115,0,3,64,20
2018-04-01,0,VN,,60,17,18,18,3,12,4,27,17,5,12,99,1,3,55,22
2018-05-01,0,VN,,54,12,19,18,3,9,4,25,9,6,13,111,1,6,62,20
2018-06-01,0,VN,,50,9,13,13,3,13,5,21,8,5,10,85,2,2,51,14
2018-07-01,0,VN,,46,14,12,11,2,8,5,18,6,5,10,86,1,3,55,12
2018-08-01,0,VN,,50,11,11,10,3,11,4,17,4,4,10,70,2,3,51,13
2018-09-01,0,VN,,51,10,17,17,2,8,4,28,11,6,14,74,3,9,52,27
2018-10-01,0,VN,,57,25,25,23,3,13,6,21,16,8,14,81,2,7,54,16
